route_name,route_link,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seats_availability
Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,NS Transports,Non A/C Seater / Sleeper (2+1),23:59,06h 11m,06:10,4.2,749.0,6 Seats available
Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),00:00,06h 00m,06:00,3.5,599.0,19 Seats available
Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,National travels and logistics,NON A/C Sleeper (2+1),00:40,05h 35m,06:15,3.5,749.0,7 Seats available
Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,A1 Travels,Non A/C Seater / Sleeper (2+1),23:40,07h 05m,06:45,1.4,800.0,1 Seat available
Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,NS Transports,VE A/C Sleeper (2+1),23:59,07h 31m,07:30,4.2,950.0,12 Seats available
Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,A1 Travels,A/C Seater / Sleeper (2+1),23:45,06h 45m,06:30,1.4,700.0,7 Seats available
Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,SKS Tours & Travels,A/C Sleeper (2+1),23:59,05h 41m,05:40,3.6,899.0,12 Seats available
Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,FAST LINE BUS,A/C Sleeper (2+1),23:59,06h 16m,06:15,4.2,2429.0,34 Seats available
Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,KSRTC (Kerala) - 136,Swift Deluxe Non AC Air Bus (2+2),20:30,07h 40m,04:10,3.5,568.0,5 Seats available
Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,KSRTC (Kerala) - 101,Swift Deluxe Non AC Air Bus (2+2),21:15,07h 55m,05:10,4.3,548.0,7 Seats available
Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,KSRTC (Kerala) - 98,Swift Deluxe Non AC Air Bus (2+2),21:55,07h 55m,05:50,3.6,579.0,3 Seats available
Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,MMK Travels,VE A/C Seater / Sleeper (2+1),22:15,07h 15m,05:30,4.3,700.0,1 Seat available
Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,GOLDEN TRAVEL AGENCIES,NON A/C Sleeper (2+1),22:30,06h 15m,04:45,4.1,799.0,1 Seat available
Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,Ashoka Travel and Logistics,A/C Sleeper (2+1),21:45,07h 45m,05:30,4.2,900.0,4 Seats available
Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,AdKalpaka Travels,NON A/C Seater/ Sleeper (2+1),22:00,07h 00m,05:00,3.6,800.0,5 Seats available
Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,GOLDEN TRAVEL AGENCIES,Volvo A/C Semi Sleeper (2+2),22:45,06h 00m,04:45,4.3,899.0,4 Seats available
Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,GOLDEN TRAVEL AGENCIES,A/C Sleeper (2+1),21:30,07h 45m,05:15,4.2,849.0,6 Seats available
Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,Kalpaka Travels,A/C Sleeper (2+1),22:10,06h 50m,05:00,4.1,900.0,5 Seats available
Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,Kalpaka Travels,NON A/C Seater/ Sleeper (2+1),22:00,08h 10m,06:10,3.9,700.0,10 Seats available
Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,NS Transports,A/C Sleeper (2+1),22:15,07h 30m,05:45,4.4,1050.0,2 Seats available
Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,National travels and logistics,Non A/C Seater / Sleeper (2+1),22:40,07h 05m,05:45,3.8,569.0,5 Seats available
Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,Kalpaka Travels,NON A/C Seater/ Sleeper (2+1),21:45,07h 35m,05:20,3.9,700.0,7 Seats available
Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,Ashoka Travel and Logistics,A/C Semi Sleeper (2+2),22:30,07h 15m,05:45,3.7,800.0,21 Seats available
Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,P K Travels,NON A/C Semi Sleeper (2+2),21:45,07h 15m,05:00,3.8,700.0,11 Seats available
Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,NS Transports,NON A/C Semi Sleeper / Sleeper (2+1),22:00,08h 00m,06:00,3.9,849.0,3 Seats available
Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,Arya Travels,A/C Sleeper (2+1),19:45,09h 25m,05:10,3.6,999.0,7 Seats available
Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,P K Travels,A/C Sleeper (2+1),22:15,07h 15m,05:30,3.6,950.0,14 Seats available
Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,Ashoka Travel and Logistics,NON A/C Semi Sleeper (2+2),22:00,07h 30m,05:30,2.8,700.0,19 Seats available
Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,Arya Travels,A/C Sleeper (2+1),21:40,07h 50m,05:30,2.4,950.0,9 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,KSRTC (Kerala) - 2393,Low Floor AC Seater 2+2,20:30,03h 05m,23:35,3.7,253.0,19 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,KSRTC (Kerala) - 3090,Super Express Non AC Seater Air Bus (2+2),20:55,02h 35m,23:30,3.2,216.0,24 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,KSRTC (Kerala) - 827,Super Fast Non AC Seater (2+3),21:00,03h 30m,00:30,3.2,181.0,42 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,KSRTC (Kerala) - 815,Super Fast Non AC Seater (2+3),21:10,03h 45m,00:55,3.2,181.0,39 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,KSRTC (Kerala) - 531,Super Express Non AC Seater Air Bus (2+2),21:15,02h 25m,23:40,3.2,216.0,27 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,KSRTC (Kerala) - 42,Swift Deluxe Non AC Air Bus (2+2),21:25,02h 40m,00:05,3.2,216.0,11 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,KSRTC (Kerala) - 2954,Super Express Non AC Seater Air Bus (2+2),21:25,03h 30m,00:55,3.2,216.0,14 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,KSRTC (Kerala) - 1880,Low Floor AC Seater 2+2,21:30,03h 05m,00:35,1.7,253.0,31 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,KSRTC (Kerala) - 44,Swift Deluxe Non AC Air Bus (2+2),21:50,02h 50m,00:40,3.2,216.0,9 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,KSRTC (Kerala) - 1100,AC MULTI AXLE,22:05,02h 45m,00:50,3.2,340.0,24 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,KSRTC (Kerala) - 560,Super Express Non AC Seater Air Bus (2+2),22:10,03h 05m,01:15,3.2,216.0,24 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,KSRTC (Kerala) - 409,Super Express Non AC Seater Air Bus (2+2),22:15,02h 30m,00:45,3.2,216.0,19 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,KSRTC (Kerala) - 666,Super Fast Non AC Seater (2+3),22:25,03h 30m,01:55,3.2,181.0,44 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,KSRTC (Kerala) - 582,Super Express Non AC Seater Air Bus (2+2),22:40,03h 05m,01:45,3.2,201.0,19 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,KSRTC (Kerala) - 781,Super Fast Non AC Seater (2+3),22:45,03h 25m,02:10,3.2,181.0,41 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,KSRTC (Kerala) - 586,Super Express Non AC Seater Air Bus (2+2),22:50,03h 15m,02:05,3.2,201.0,18 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,KSRTC (Kerala) - 673,Super Fast Non AC Seater (2+3),23:25,03h 15m,02:40,3.2,181.0,41 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,KSRTC (Kerala) - 3496,Super Express Non AC Seater Air Bus (2+2),23:28,04h 15m,03:43,3.2,216.0,33 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,KSRTC (Kerala) - 2872,Super Express Non AC Seater Air Bus (2+2),23:45,02h 20m,02:05,3.2,216.0,27 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,KSRTC (Kerala) - 345,Super Fast Non AC Seater (2+3),23:55,03h 40m,03:35,3.2,181.0,39 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,KSRTC (Kerala) - 505,Super Express Non AC Seater Air Bus (2+2),23:59,02h 16m,02:15,3.2,216.0,12 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,BLM Transports,A/C Sleeper (2+1),22:00,03h 00m,01:00,3.9,855.0,15 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,EMERALD TRAVELS,A/C Sleeper (2+1),22:10,02h 20m,00:30,3.0,1100.0,18 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Madhavi Travels,A/C Sleeper (2+1),22:20,02h 50m,01:10,4.0,854.0,7 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:45,02h 25m,01:10,3.0,850.0,22 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Madhavi Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:30,01h 40m,01:10,4.0,749.0,14 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Madhavi Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:30,02h 25m,01:55,4.0,712.0,29 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,UFO Bus,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),23:55,03h 35m,03:30,4.1,525.0,32 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,UFO Bus,A/C Sleeper (2+1),23:55,03h 35m,03:30,4.1,674.0,11 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Madhavi Travels,A/C Semi Sleeper (2+2),23:30,01h 40m,01:10,4.0,664.0,11 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,A1 Travels,Bharat Benz A/C Sleeper (2+1),23:30,02h 00m,01:30,3.3,900.0,10 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Madhavi Travels,A/C Sleeper (2+1),23:40,03h 10m,02:50,4.0,712.0,10 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,UFO Bus,A/C Seater / Sleeper (2+1),23:40,03h 50m,03:30,4.1,579.0,15 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kalpaka Travels 1,A/C Semi Sleeper (2+2),23:59,03h 41m,03:40,4.0,550.0,19 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Cochin Bus,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),23:59,03h 31m,03:30,4.1,667.0,35 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Cochin Bus,A/C Sleeper (2+1),23:59,03h 31m,03:30,4.1,800.0,8 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Arya Travels,A/C Sleeper (2+1),23:59,03h 16m,03:15,3.2,695.0,11 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,SG Travels,Bharat Benz A/C Sleeper (2+1),23:59,03h 31m,03:30,4.7,699.0,16 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Cochin Bus,Volvo Multi Axle B9R A/C Sleeper (2+1),23:59,03h 16m,03:15,4.1,699.0,15 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kalpaka Travels 1,A/C Sleeper (2+1),23:59,03h 46m,03:45,4.0,700.0,9 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Arya Travels,A/C Seater/Sleeper (2+1),23:59,03h 16m,03:15,3.2,499.0,28 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,KP Travels,A/C Seater (2+2),21:15,02h 50m,00:05,2.4,1599.0,39 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Galaxy Tours,A/C Semi Sleeper (2+2),21:45,01h 59m,23:44,2.7,500.0,21 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Galaxy Tours,2+1 Air Suspension A/C Seater / Sleeper,21:45,03h 00m,00:45,2.7,500.0,29 Seats available
Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,CGR Tranz,A/C Semi Sleeper (2+2),23:59,03h 01m,03:00,0.0,500.0,25 Seats available
Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,MMK Travels,A/C Seater / Sleeper (2+1),22:30,07h 00m,05:30,4.4,700.0,9 Seats available
Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,DLT BUS,A/C Sleeper (2+1),22:30,07h 00m,05:30,4.1,1299.0,2 Seats available
Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),23:00,08h 30m,07:30,4.2,799.0,13 Seats available
Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,DLT BUS,A/C Sleeper (2+1),22:30,06h 50m,05:20,4.4,1299.0,5 Seats available
Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,MMK Travels,A/C Seater / Sleeper (2+1),22:30,07h 15m,05:45,4.3,700.0,9 Seats available
Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Suraj Holidays,VE A/C Sleeper (2+1),22:30,07h 45m,06:15,4.0,850.0,13 Seats available
Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),23:00,08h 20m,07:20,4.1,799.0,22 Seats available
Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Suraj Holidays,VE A/C Sleeper (2+1),22:30,07h 45m,06:15,3.8,850.0,14 Seats available
Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,NS Transports,Non A/C Seater / Sleeper (2+1),22:30,06h 30m,05:00,4.2,699.0,3 Seats available
Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,A1 Travels,Non A/C Seater / Sleeper (2+1),21:00,08h 00m,05:00,3.4,800.0,1 Seat available
Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:00,07h 25m,05:25,3.8,899.0,10 Seats available
Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,P K Travels,A/C Seater / Sleeper (2+1),21:30,06h 30m,04:00,5.0,750.0,22 Seats available
Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,FAST LINE BUS,A/C Sleeper (2+1),21:15,06h 45m,04:00,3.5,2699.0,34 Seats available
Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),21:15,06h 45m,04:00,3.1,799.0,19 Seats available
Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:00,08h 30m,04:30,3.3,650.0,12 Seats available
Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,A1 Travels,A/C Seater / Sleeper (2+1),22:30,06h 30m,05:00,2.1,700.0,6 Seats available
Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,NS Transports,Non A/C Seater / Sleeper (2+1),22:30,06h 31m,05:01,4.2,699.0,3 Seats available
Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,SAAM BUS,VE A/C Sleeper (2+1),21:45,06h 25m,04:10,4.1,850.0,16 Seats available
Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,DA Transports,A/C Sleeper (2+1),21:45,06h 30m,04:15,3.9,899.0,12 Seats available
Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),21:00,07h 20m,04:20,3.7,799.0,7 Seats available
Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),21:15,06h 46m,04:01,3.7,699.0,19 Seats available
Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),21:00,07h 45m,04:45,3.5,799.0,6 Seats available
Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,DA Transports,A/C Sleeper (2+1),21:45,06h 35m,04:20,3.9,899.0,9 Seats available
Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,A1 Travels,A/C Semi Sleeper (2+2),22:30,08h 00m,06:30,3.3,1100.0,39 Seats available
Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,KSRTC (Kerala) - 2393,Low Floor AC Seater 2+2,20:30,10h 05m,06:35,2.9,742.0,13 Seats available
Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,KSRTC (Kerala) - 3090,Super Express Non AC Seater Air Bus (2+2),20:55,08h 00m,04:55,2.9,586.0,17 Seats available
Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,KSRTC (Kerala) - 1100,AC MULTI AXLE,22:05,08h 10m,06:15,1.4,904.0,12 Seats available
Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,KSRTC (Kerala) - 426,Super Express Non AC Seater Air Bus (2+2),23:15,08h 35m,07:50,2.9,545.0,3 Seats available
Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,KSRTC (Kerala) - 505,Super Express Non AC Seater Air Bus (2+2),23:59,07h 21m,07:20,3.8,565.0,7 Seats available
Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,A1 Travels,A/C Seater / Sleeper (2+1),20:05,09h 25m,05:30,3.8,601.0,24 Seats available
Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,BLM Transports,A/C Sleeper (2+1),22:00,09h 00m,07:00,3.5,855.0,11 Seats available
Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Madhavi Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:30,08h 00m,07:30,3.1,807.0,21 Seats available
Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,A1 Travels,NON A/C Semi Sleeper (2+2),21:00,09h 00m,06:00,3.3,509.0,22 Seats available
Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Galaxy Tours,A/C Semi Sleeper (2+2),21:45,08h 45m,06:30,3.5,500.0,21 Seats available
Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),23:05,09h 05m,08:10,3.5,899.0,6 Seats available
Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Madhavi Travels,A/C Sleeper (2+1),22:20,08h 40m,07:00,3.2,854.0,5 Seats available
Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Madhavi Travels,A/C Semi Sleeper (2+2),23:30,08h 00m,07:30,3.0,807.0,11 Seats available
Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Galaxy Tours,2+1 Air Suspension A/C Seater / Sleeper,21:45,08h 45m,06:30,2.9,550.0,27 Seats available
Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,A1 Travels,Bharat Benz A/C Sleeper (2+1),23:30,08h 30m,08:00,2.9,1000.0,10 Seats available
Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:15,07h 30m,05:45,2.4,648.0,21 Seats available
Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Madhavi Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:30,08h 00m,07:30,2.8,807.0,14 Seats available
Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:45,07h 55m,06:40,1.9,1000.0,17 Seats available
